ano	uf	cod	mun	bran1	bran2	nulo1	nulo2	vali1	vali2
1989	SP	3536802	Pedra Bela	145	71	127	120	2505	2580
1989	SP	3536901	Pedranópolis	36	32	88	88	2039	1969
1989	SP	3537008	Pedregulho	101	107	315	344	7950	7686
1989	SP	3537107	Pedreira	147	164	585	777	15354	15021
1989	SP	3537156	Pedrinhas Paulista	NA	NA	NA	NA	NA	NA
1989	SP	3537206	Pedro de Toledo	118	87	171	181	3478	3350
1989	SP	3537305	Penápolis	326	273	961	1151	24410	23743
1989	SP	3537404	Pereira Barreto	388	306	911	1175	25891	24645
1989	SP	3537503	Pereiras	89	52	105	107	3052	3015
1989	SP	3537602	Peruíbe	209	183	545	777	16116	15278
1989	SP	3537701	Piacatu	84	61	186	149	2805	2782
1989	SP	3537800	Piedade	454	316	823	999	19064	18739
1989	SP	3537909	Pilar do Sul	239	167	279	303	8234	8215
1989	SP	3538006	Pindamonhangaba	511	561	1813	3289	47892	45664
1989	SP	3538105	Pindorama	102	82	248	279	6170	6029
1989	SP	3538204	Pinhalzinho	111	84	200	192	4439	4388
1989	SP	3538303	Piquerobi	26	18	89	75	1806	1793
1989	SP	3538501	Piquete	96	103	338	453	9233	8972
1989	SP	3538600	Piracaia	179	146	453	465	8908	8770
1989	SP	3538709	Piracicaba	1044	1438	4348	8137	147181	141043
1989	SP	3538808	Piraju	158	112	508	677	13859	13374
1989	SP	3538907	Pirajuí	134	120	446	528	9523	9140
1989	SP	3539004	Pirangi	95	113	239	253	5060	4965
1989	SP	3539103	Pirapora do Bom Jesus	51	51	146	182	4059	3945
1989	SP	3539202	Pirapozinho	252	200	459	543	11742	11365
1989	SP	3539301	Pirassununga	302	350	1143	1943	30592	28241
1989	SP	3539400	Piratininga	79	74	181	321	5569	5354
1989	SP	3539509	Pitangueiras	258	187	645	709	13317	12978
1989	SP	3539608	Planalto	72	46	138	103	3363	3305
1989	SP	3539707	Platina	58	16	79	90	1649	1634
1989	SP	3539806	Poá	297	382	1236	2284	38519	36628
1989	SP	3539905	Poloni	61	40	131	160	3148	3057
1989	SP	3540002	Pompéia	180	151	307	465	9336	9031
1989	SP	3540101	Pongaí	27	27	81	61	2361	2307
1989	SP	3540200	Pontal	290	195	529	458	11712	11555
1989	SP	3540259	Pontalinda	NA	NA	NA	NA	NA	NA
1989	SP	3540309	Pontes Gestal	56	41	94	66	1837	1783
1989	SP	3540408	Populina	75	56	110	108	2732	2686
1989	SP	3540507	Porangaba	108	79	159	161	4531	4406
1989	SP	3540606	Porto Feliz	188	248	621	767	17822	17347
1989	SP	3540705	Porto Ferreira	268	249	785	1146	20548	19926
1989	SP	3540754	Potim	NA	NA	NA	NA	NA	NA
1989	SP	3540804	Potirendaba	113	109	342	358	6701	6593
1989	SP	3540853	Pracinha	NA	NA	NA	NA	NA	NA
1989	SP	3540903	Pradópolis	89	93	203	275	5340	5156
1989	SP	3541000	Praia Grande	458	497	1877	2947	53865	51185
1989	SP	3541059	Pratânia	NA	NA	NA	NA	NA	NA
1989	SP	3541109	Presidente Alves	69	45	107	97	2634	2538
1989	SP	3541208	Presidente Bernardes	122	146	218	188	9189	8964
1989	SP	3541307	Presidente Epitácio	227	197	625	538	16380	16012
1989	SP	3541406	Presidente Prudente	684	1047	2417	4383	88883	84871
1989	SP	3541505	Presidente Venceslau	118	159	731	793	18830	18242
1989	SP	3541604	Promissão	229	195	439	425	13679	13430
1989	SP	3541653	Quadra	NA	NA	NA	NA	NA	NA
1989	SP	3541703	Quatá	88	93	200	204	5665	5453
1989	SP	3541802	Queiroz	51	39	39	38	1190	1153
1989	SP	3541901	Queluz	59	78	147	161	4862	4707
1989	SP	3542008	Quintana	107	76	133	142	2674	2635
1989	SP	3542107	Rafard	131	86	239	228	5388	5336
1989	SP	3542206	Rancharia	188	235	573	686	14166	13507
1989	SP	3542305	Redenção da Serra	72	65	182	178	3928	3861
1989	SP	3542404	Regente Feijó	115	81	289	359	7722	7452
1989	SP	3542503	Reginópolis	52	33	110	135	2837	2749
1989	SP	3542602	Registro	246	275	857	1140	23239	22030
1989	SP	3542701	Restinga	44	33	101	79	2939	2911
1989	SP	3542800	Ribeira	174	98	342	190	4033	4101
1989	SP	3542909	Ribeirão Bonito	56	58	217	229	5428	5328
1989	SP	3543006	Ribeirão Branco	231	92	389	181	7366	7479
1989	SP	3543105	Ribeirão Corrente	43	30	75	52	2042	2029
1989	SP	3543204	Ribeirão do Sul	42	34	61	93	2473	2385
1989	SP	3543238	Ribeirão dos Índios	NA	NA	NA	NA	NA	NA
1989	SP	3543253	Ribeirão Grande	NA	NA	NA	NA	NA	NA
1989	SP	3543303	Ribeirão Pires	364	533	1374	2082	43866	42276
1989	SP	3543402	Ribeirão Preto	1624	2280	7793	15534	225908	213656
1989	SP	3543501	Riversul	NA	NA	NA	NA	NA	NA
1989	SP	3543600	Rifaina	26	22	66	71	2165	2060
1989	SP	3543709	Rincão	82	63	256	280	5125	4983
1989	SP	3543808	Rinópolis	164	103	347	294	6758	6580
1989	SP	3543907	Rio Claro	715	923	3679	6932	74685	70262
1989	SP	3544004	Rio das Pedras	133	157	379	414	10125	9933
1989	SP	3544103	Rio Grande da Serra	221	214	571	633	14637	14282
1989	SP	3544202	Riolândia	89	80	191	151	4217	3983
1989	SP	3544251	Rosana	NA	NA	NA	NA	NA	NA
1989	SP	3544301	Roseira	71	53	132	166	3249	3180
1989	SP	3544400	Rubiácea	27	28	63	55	1428	1403
1989	SP	3544509	Rubinéia	24	37	57	69	1581	1484
1989	SP	3544608	Sabino	54	50	110	83	2726	2706
1989	SP	3544707	Sagres	60	31	64	45	1496	1437
1989	SP	3544806	Sales	44	31	99	92	2246	2168
1989	SP	3544905	Sales Oliveira	56	60	160	184	3851	3778
1989	SP	3545001	Salesópolis	155	103	375	321	6785	6764
1989	SP	3545100	Salmourão	72	54	131	85	3026	2973
1989	SP	3545159	Saltinho	NA	NA	NA	NA	NA	NA
1989	SP	3545209	Salto	384	371	1184	1537	35982	35078
1989	SP	3545308	Salto de Pirapora	221	173	544	582	10268	10168
1989	SP	3545407	Salto Grande	89	77	160	167	3878	3759
1989	SP	3545506	Sandovalina	45	30	40	26	1654	1573
1989	SP	3545605	Santa Adélia	50	48	285	242	6648	6584
1989	SP	3545704	Santa Albertina	49	50	174	166	3859	3714
1989	SP	3545803	Santa Bárbara d'Oeste	598	750	2003	2974	62214	60320
1989	SP	3546009	Santa Branca	75	60	282	310	6390	6243
1989	SP	3546108	Santa Clara d'Oeste	25	31	75	65	1877	1818
1989	SP	3546207	Santa Cruz da Conceição	32	39	57	102	1793	1701
1989	SP	3546256	Santa Cruz da Esperança	NA	NA	NA	NA	NA	NA
1989	SP	3546306	Santa Cruz das Palmeiras	229	164	475	617	11498	11227
1989	SP	3546405	Santa Cruz do Rio Pardo	203	263	671	927	20918	20231
1989	SP	3546504	Santa Ernestina	57	45	135	168	3245	3117
1989	SP	3546603	Santa Fé do Sul	171	169	603	669	11796	11263
1989	SP	3546702	Santa Gertrudes	71	78	213	363	5825	5597
1989	SP	3546801	Santa Isabel	369	276	885	1092	18356	18004
1989	SP	3546900	Santa Lúcia	54	45	133	146	3062	3029
1989	SP	3547007	Santa Maria da Serra	34	37	101	84	2436	2348
1989	SP	3547106	Santa Mercedes	45	46	59	49	1769	1675
1989	SP	3547205	Santana da Ponte Pensa	35	33	92	104	1599	1517
1989	SP	3547304	Santana de Parnaíba	91	144	398	520	11842	11364
1989	SP	3547403	Santa Rita d'Oeste	30	11	84	84	2057	2050
1989	SP	3547502	Santa Rita do Passa Quatro	195	175	680	835	12992	12688
1989	SP	3547601	Santa Rosa de Viterbo	142	144	451	569	10776	10443
1989	SP	3547650	Santa Salete	NA	NA	NA	NA	NA	NA
1989	SP	3547700	Santo Anastácio	219	200	465	546	12521	12177
1989	SP	3547809	Santo André	2033	3097	9165	19554	374785	358346
1989	SP	3547908	Santo Antônio da Alegria	63	59	122	125	3595	3390
1989	SP	3548005	Santo Antônio de Posse	127	106	263	304	7017	6927
1989	SP	3548054	Santo Antônio do Aracanguá	NA	NA	NA	NA	NA	NA
1989	SP	3548104	Santo Antônio do Jardim	61	51	134	124	3310	3291
1989	SP	3548203	Santo Antônio do Pinhal	91	67	96	126	3115	3037
1989	SP	3548302	Santo Expedito	42	25	61	50	1819	1793
1989	SP	3548401	Santópolis do Aguapeí	57	28	91	76	2157	2100
1989	SP	3548500	Santos	1361	2476	6264	17628	283135	265397
1989	SP	3548609	São Bento do Sapucaí	133	81	157	236	5190	5045
1989	SP	3548708	São Bernardo do Campo	1871	2996	7643	13930	313524	301058
1989	SP	3548807	São Caetano do Sul	359	818	2012	5927	113066	107115
1989	SP	3548906	São Carlos	542	887	2507	5221	80842	76749
1989	SP	3549003	São Francisco	75	47	143	112	2786	2749
1989	SP	3549102	São João da Boa Vista	430	424	1312	2089	36292	35171
1989	SP	3549201	São João das Duas Pontes	40	34	92	73	1863	1817
1989	SP	3549250	São João de Iracema	NA	NA	NA	NA	NA	NA
1989	SP	3549300	São João do Pau d'Alho	41	31	84	58	2092	2041
1989	SP	3549409	São Joaquim da Barra	218	244	720	862	18822	18278
1989	SP	3549508	São José da Bela Vista	53	52	184	116	3386	3356
1989	SP	3549607	São José do Barreiro	95	55	132	105	2267	2309
1989	SP	3549706	São José do Rio Pardo	259	282	831	1217	22718	21973
1989	SP	3549805	São José do Rio Preto	1063	1408	4747	8272	140718	134339
1989	SP	3549904	São José dos Campos	1696	2381	5939	10907	211844	203261
1989	SP	3549953	São Lourenço da Serra	NA	NA	NA	NA	NA	NA
1989	SP	3550001	São Luís do Paraitinga	218	141	352	409	8034	7811
1989	SP	3550100	São Manuel	324	283	809	1030	17700	17269
1989	SP	3550209	São Miguel Arcanjo	250	160	643	593	12639	12456
1989	SP	3550308	São Paulo	28325	48383	149464	333890	5487543	5171609
1989	SP	3550407	São Pedro	84	131	293	374	10148	9797
1989	SP	3550506	São Pedro do Turvo	85	55	134	102	3821	3761
1989	SP	3550605	São Roque	380	480	1435	1853	30982	29850
1989	SP	3550704	São Sebastião	214	213	716	923	15929	15157
1989	SP	3550803	São Sebastião da Grama	189	127	310	327	6280	6197
1989	SP	3550902	São Simão	97	93	253	387	6636	6362
1989	SP	3551009	São Vicente	1066	1331	3783	7174	131586	125600
1989	SP	3551108	Sarapuí	116	51	185	152	3485	3499
1989	SP	3551207	Sarutaiá	45	17	106	66	1995	1992
1989	SP	3551306	Sebastianópolis do Sul	25	27	70	100	1825	1746
1989	SP	3551405	Serra Azul	57	55	118	117	3170	3112
1989	SP	3551504	Serrana	209	188	472	484	11972	11660
1989	SP	3551603	Serra Negra	93	133	434	748	12312	11773
1989	SP	3551702	Sertãozinho	474	495	1743	2125	39292	38185
1989	SP	3551801	Sete Barras	146	114	281	281	5439	5301
1989	SP	3551900	Severínia	137	111	251	186	5828	5789
1989	SP	3552007	Silveiras	87	70	134	117	2897	2833
1989	SP	3552106	Socorro	264	227	585	683	14867	14550
1989	SP	3552205	Sorocaba	1769	2268	6903	13125	195513	186178
1989	SP	3552304	Sud Mennucci	116	88	158	127	4197	4063
1989	SP	3552403	Sumaré	929	1085	3384	4348	85262	82708
1989	SP	3552502	Suzano	810	1058	2325	3520	73359	70585
1989	SP	3552551	Suzanápolis	NA	NA	NA	NA	NA	NA
1989	SP	3552601	Tabapuã	160	133	364	343	6769	6699
1989	SP	3552700	Tabatinga	128	108	313	291	5677	5592
1989	SP	3552809	Taboão da Serra	721	811	2458	3565	75550	72778
1989	SP	3552908	Taciba	48	34	101	67	2713	2655
1989	SP	3553005	Taguaí	38	33	90	94	3477	3387
1989	SP	3553104	Taiaçu	49	45	124	145	2309	2238
1989	SP	3553203	Taiúva	35	30	105	141	2865	2768
1989	SP	3553302	Tambaú	112	119	536	655	9956	9693
1989	SP	3553401	Tanabi	149	164	431	547	12250	11831
1989	SP	3553500	Tapiraí	159	117	144	124	3021	2950
1989	SP	3553609	Tapiratiba	101	77	241	228	5815	5751
1989	SP	3553658	Taquaral	NA	NA	NA	NA	NA	NA
1989	SP	3553708	Taquaritinga	458	396	835	899	24047	23660
1989	SP	3553807	Taquarituba	301	199	318	287	10299	10122
1989	SP	3553856	Taquarivaí	NA	NA	NA	NA	NA	NA
1989	SP	3553906	Tarabai	61	36	129	127	2823	2732
1989	SP	3553955	Tarumã	NA	NA	NA	NA	NA	NA
1989	SP	3554003	Tatuí	519	568	1665	2009	38619	37774
1989	SP	3554102	Taubaté	865	1227	3085	6741	104520	99098
1989	SP	3554201	Tejupá	66	23	118	87	2477	2469
1989	SP	3554300	Teodoro Sampaio	368	258	738	652	21952	21610
1989	SP	3554409	Terra Roxa	66	42	96	121	3716	3650
1989	SP	3554508	Tietê	141	146	378	850	14356	13618
1989	SP	3554607	Timburi	19	19	91	66	1938	1901
1989	SP	3554656	Torre de Pedra	NA	NA	NA	NA	NA	NA
1989	SP	3554706	Torrinha	97	88	184	212	4482	4368
1989	SP	3554755	Trabiju	NA	NA	NA	NA	NA	NA
1989	SP	3554805	Tremembé	149	123	356	740	11004	10537
1989	SP	3554904	Três Fronteiras	62	51	183	213	4095	3933
1989	SP	3554953	Tuiuti	NA	NA	NA	NA	NA	NA
1989	SP	3555000	Tupã	494	433	1305	2086	32269	30718
1989	SP	3555109	Tupi Paulista	145	145	271	352	8131	7755
1989	SP	3555208	Turiúba	43	32	97	53	2183	2168
1989	SP	3555307	Turmalina	45	31	66	102	1978	1875
1989	SP	3555356	Ubarana	NA	NA	NA	NA	NA	NA
1989	SP	3555406	Ubatuba	230	240	1024	1046	20063	19517
1989	SP	3555505	Ubirajara	67	51	80	73	2443	2406
1989	SP	3555604	Uchoa	115	75	182	248	4486	4366
1989	SP	3555703	União Paulista	26	30	32	27	1020	971
1989	SP	3555802	Urânia	95	72	289	350	6639	6400
1989	SP	3555901	Uru	22	18	29	27	1014	969
1989	SP	3556008	Urupês	86	57	310	307	5801	5696
1989	SP	3556107	Valentim Gentil	58	41	180	135	2955	2960
1989	SP	3556206	Valinhos	374	394	1095	1947	37438	36117
1989	SP	3556305	Valparaíso	86	98	280	224	8942	8745
1989	SP	3556354	Vargem	NA	NA	NA	NA	NA	NA
1989	SP	3556404	Vargem Grande do Sul	239	186	620	783	15160	14744
1989	SP	3556453	Vargem Grande Paulista	158	122	389	379	10774	10617
1989	SP	3556503	Várzea Paulista	538	437	1569	1639	30931	30457
1989	SP	3556602	Vera Cruz	124	73	283	363	5790	5584
1989	SP	3556701	Vinhedo	183	228	572	859	18116	17526
1989	SP	3556800	Viradouro	109	95	258	338	6986	6799
1989	SP	3556909	Vista Alegre do Alto	33	26	119	90	2355	2357
1989	SP	3556958	Vitória Brasil	NA	NA	NA	NA	NA	NA
1989	SP	3557006	Votorantim	399	470	1436	2108	38650	37521
1989	SP	3557105	Votuporanga	355	406	1353	1836	32856	31547
1989	SP	3557154	Zacarias	NA	NA	NA	NA	NA	NA
1989	SP	3557204	Chavantes	NA	NA	NA	NA	NA	NA
1989	SP	3557303	Estiva Gerbi	NA	NA	NA	NA	NA	NA
1989	SP	3599919	Santo Amaro	NA	NA	NA	NA	NA	NA
1989	TO	1700251	Abreulândia	NA	NA	NA	NA	NA	NA
1989	TO	1700301	Aguiarnópolis	NA	NA	NA	NA	NA	NA
1989	TO	1700350	Aliança do Tocantins	55	51	231	76	3626	3508
1989	TO	1700400	Almas	70	59	212	79	1918	1865
1989	TO	1700707	Alvorada	122	82	278	108	4438	4272
1989	TO	1701002	Ananás	82	74	229	108	3865	4045
1989	TO	1701051	Angico	NA	NA	NA	NA	NA	NA
1989	TO	1701101	Aparecida do Rio Negro	34	36	96	58	1106	1198
1989	TO	1701309	Aragominas	NA	NA	NA	NA	NA	NA
1989	TO	1701903	Araguacema	49	40	150	50	1852	1880
1989	TO	1702000	Araguaçu	120	60	337	91	4652	4237
1989	TO	1702109	Araguaína	778	494	2800	1524	35205	34154
1989	TO	1702158	Araguanã	NA	NA	NA	NA	NA	NA
1989	TO	1702208	Araguatins	179	107	477	186	7176	7730
1989	TO	1702307	Arapoema	99	65	310	65	4325	4467
1989	TO	1702406	Arraias	102	107	246	70	3912	3678
1989	TO	1702554	Augustinópolis	133	92	325	95	3238	3524
1989	TO	1702703	Aurora do Tocantins	63	19	133	56	1702	1587
1989	TO	1702901	Axixá do Tocantins	136	117	255	94	3423	3590
1989	TO	1703008	Babaçulândia	102	87	226	69	2464	2563
1989	TO	1703057	Bandeirantes do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1703073	Barra do Ouro	NA	NA	NA	NA	NA	NA
1989	TO	1703107	Barrolândia	61	30	137	48	2540	2661
1989	TO	1703206	Bernardo Sayão	6	8	24	29	677	718
1989	TO	1703305	Bom Jesus do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1703602	Brasilândia do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1703701	Brejinho de Nazaré	68	86	297	98	2164	2178
1989	TO	1703800	Buriti do Tocantins	94	49	205	74	3261	3415
1989	TO	1703826	Cachoeirinha	NA	NA	NA	NA	NA	NA
1989	TO	1703842	Campos Lindos	NA	NA	NA	NA	NA	NA
1989	TO	1703867	Cariri do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1703883	Carmolândia	NA	NA	NA	NA	NA	NA
1989	TO	1703891	Carrasco Bonito	NA	NA	NA	NA	NA	NA
1989	TO	1703909	Caseara	18	7	31	12	959	924
1989	TO	1704105	Centenário	NA	NA	NA	NA	NA	NA
1989	TO	1704600	Chapada de Areia	NA	NA	NA	NA	NA	NA
1989	TO	1705102	Chapada da Natividade	NA	NA	NA	NA	NA	NA
1989	TO	1705508	Colinas do Tocantins	164	136	527	266	8884	8709
1989	TO	1705557	Combinado	56	18	84	15	1413	1378
1989	TO	1705607	Conceição do Tocantins	32	15	72	23	1499	1267
1989	TO	1706001	Couto de Magalhães	56	54	141	67	1961	1996
1989	TO	1706100	Cristalândia	54	47	196	73	3806	3756
1989	TO	1706258	Crixás do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1706506	Darcinópolis	NA	NA	NA	NA	NA	NA
1989	TO	1707009	Dianópolis	102	96	343	110	4567	4420
1989	TO	1707108	Divinópolis do Tocantins	61	42	138	33	2140	2244
1989	TO	1707207	Dois Irmãos do Tocantins	39	40	114	67	1713	2007
1989	TO	1707306	Dueré	86	53	182	41	2805	2474
1989	TO	1707405	Esperantina	NA	NA	NA	NA	NA	NA
1989	TO	1707553	Fátima	58	28	167	58	2038	2080
1989	TO	1707652	Figueirópolis	78	56	160	85	3266	3161
1989	TO	1707702	Filadélfia	97	77	196	59	3028	2717
1989	TO	1708205	Formoso do Araguaia	113	93	331	80	5038	4726
1989	TO	1708254	Fortaleza do Tabocão	NA	NA	NA	NA	NA	NA
1989	TO	1708304	Goianorte	29	14	64	36	1193	1332
1989	TO	1709005	Goiatins	118	144	200	104	3564	4381
1989	TO	1709302	Guaraí	231	168	472	150	7791	8169
1989	TO	1709500	Gurupi	234	182	860	518	20035	19086
1989	TO	1709807	Ipueiras	NA	NA	NA	NA	NA	NA
1989	TO	1710508	Itacajá	139	65	179	84	3112	3529
1989	TO	1710706	Itaguatins	135	101	215	82	3280	3302
1989	TO	1710904	Itapiratins	NA	NA	NA	NA	NA	NA
1989	TO	1711100	Itaporã do Tocantins	23	13	69	31	1280	1201
1989	TO	1711506	Jaú do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1711803	Juarina	NA	NA	NA	NA	NA	NA
1989	TO	1711902	Lagoa da Confusão	NA	NA	NA	NA	NA	NA
1989	TO	1711951	Lagoa do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1712009	Lajeado	NA	NA	NA	NA	NA	NA
1989	TO	1712157	Lavandeira	NA	NA	NA	NA	NA	NA
1989	TO	1712405	Lizarda	27	8	59	26	764	881
1989	TO	1712454	Luzinópolis	NA	NA	NA	NA	NA	NA
1989	TO	1712504	Marianópolis do Tocantins	24	10	41	14	888	885
1989	TO	1712702	Mateiros	NA	NA	NA	NA	NA	NA
1989	TO	1712801	Maurilândia do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1713205	Miracema do Tocantins	170	81	563	269	5498	5601
1989	TO	1713304	Miranorte	139	108	379	158	5124	5436
1989	TO	1713601	Monte do Carmo	86	67	283	113	2335	2314
1989	TO	1713700	Monte Santo do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1713809	Palmeiras do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1713957	Muricilândia	NA	NA	NA	NA	NA	NA
1989	TO	1714203	Natividade	131	105	362	146	3273	3240
1989	TO	1714302	Nazaré	70	62	199	151	3043	3189
1989	TO	1714880	Nova Olinda	149	70	437	134	2686	2964
1989	TO	1715002	Nova Rosalândia	29	12	62	20	1328	1312
1989	TO	1715101	Novo Acordo	24	24	91	27	1423	1735
1989	TO	1715150	Novo Alegre	NA	NA	NA	NA	NA	NA
1989	TO	1715259	Novo Jardim	NA	NA	NA	NA	NA	NA
1989	TO	1715507	Oliveira de Fátima	NA	NA	NA	NA	NA	NA
1989	TO	1715705	Palmeirante	NA	NA	NA	NA	NA	NA
1989	TO	1715754	Palmeirópolis	109	59	330	103	4218	4053
1989	TO	1716109	Paraíso do Tocantins	218	129	625	328	11525	11381
1989	TO	1716208	Paranã	40	54	164	74	1821	1646
1989	TO	1716307	Pau D'Arco	NA	NA	NA	NA	NA	NA
1989	TO	1716505	Pedro Afonso	56	39	186	128	3033	3282
1989	TO	1716604	Peixe	114	91	319	101	3294	3217
1989	TO	1716653	Pequizeiro	38	9	74	28	1206	1199
1989	TO	1716703	Colméia	32	47	123	75	2864	2878
1989	TO	1717008	Pindorama do Tocantins	57	81	165	146	1800	1652
1989	TO	1717206	Piraquê	NA	NA	NA	NA	NA	NA
1989	TO	1717503	Pium	85	48	200	69	2686	2749
1989	TO	1717800	Ponte Alta do Bom Jesus	49	24	189	67	1745	1343
1989	TO	1717909	Ponte Alta do Tocantins	61	37	216	70	2147	2091
1989	TO	1718006	Porto Alegre do Tocantins	19	8	72	15	636	586
1989	TO	1718204	Porto Nacional	245	224	1037	535	12369	12036
1989	TO	1718303	Praia Norte	41	20	115	42	1375	1421
1989	TO	1718402	Presidente Kennedy	77	55	122	52	2873	2950
1989	TO	1718451	Pugmil	NA	NA	NA	NA	NA	NA
1989	TO	1718501	Recursolândia	NA	NA	NA	NA	NA	NA
1989	TO	1718550	Riachinho	NA	NA	NA	NA	NA	NA
1989	TO	1718659	Rio da Conceição	NA	NA	NA	NA	NA	NA
1989	TO	1718709	Rio dos Bois	NA	NA	NA	NA	NA	NA
1989	TO	1718758	Rio Sono	24	19	41	45	1020	1356
1989	TO	1718808	Sampaio	48	38	90	38	954	1142
1989	TO	1718840	Sandolândia	NA	NA	NA	NA	NA	NA
1989	TO	1718865	Santa Fé do Araguaia	NA	NA	NA	NA	NA	NA
1989	TO	1718881	Santa Maria do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1718899	Santa Rita do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1718907	Santa Rosa do Tocantins	47	33	75	22	836	853
1989	TO	1719004	Santa Tereza do Tocantins	11	19	44	32	618	604
1989	TO	1720002	Santa Terezinha do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1720101	São Bento do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1720150	São Félix do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1720200	São Miguel do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1720259	São Salvador do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1720309	São Sebastião do Tocantins	22	14	43	19	927	926
1989	TO	1720499	São Valério da Natividade	51	34	128	35	1075	1087
1989	TO	1720655	Silvanópolis	58	47	466	72	1520	1754
1989	TO	1720804	Sítio Novo do Tocantins	134	86	232	79	3109	3308
1989	TO	1720853	Sucupira	NA	NA	NA	NA	NA	NA
1989	TO	1720903	Taguatinga	129	54	408	136	3167	3038
1989	TO	1720937	Taipas do Tocantins	NA	NA	NA	NA	NA	NA
1989	TO	1720978	Talismã	NA	NA	NA	NA	NA	NA
1989	TO	1721000	Palmas	28	16	85	38	994	1009
1989	TO	1721109	Tocantínia	54	51	155	70	1782	1960
1989	TO	1721208	Tocantinópolis	341	276	781	446	9506	9599
1989	TO	1721257	Tupirama	NA	NA	NA	NA	NA	NA
1989	TO	1721307	Tupiratins	NA	NA	NA	NA	NA	NA
1989	TO	1722081	Wanderlândia	138	93	325	137	3312	3526
1989	TO	1722107	Xambioá	158	134	297	96	5310	5273
1994	AC	1200013	Acrelândia	262	NA	176	NA	2161	NA
1994	AC	1200054	Assis Brasil	160	NA	132	NA	1604	NA
1994	AC	1200104	Brasiléia	730	NA	519	NA	5637	NA
1994	AC	1200138	Bujari	339	NA	240	NA	2030	NA
1994	AC	1200179	Capixaba	172	NA	90	NA	984	NA
1994	AC	1200203	Cruzeiro do Sul	3997	NA	1597	NA	17112	NA
1994	AC	1200252	Epitaciolândia	383	NA	316	NA	3221	NA
1994	AC	1200302	Feijó	989	NA	722	NA	5071	NA
1994	AC	1200328	Jordão	83	NA	139	NA	390	NA
1994	AC	1200336	Mâncio Lima	631	NA	342	NA	2881	NA
1994	AC	1200344	Manoel Urbano	346	NA	200	NA	1396	NA
1994	AC	1200351	Marechal Thaumaturgo	290	NA	242	NA	1566	NA
1994	AC	1200385	Plácido de Castro	1009	NA	622	NA	6595	NA
1994	AC	1200393	Porto Walter	293	NA	196	NA	1250	NA
1994	AC	1200401	Rio Branco	8898	NA	6854	NA	86616	NA
1994	AC	1200427	Rodrigues Alves	394	NA	276	NA	1565	NA
1994	AC	1200435	Santa Rosa do Purus	17	NA	25	NA	196	NA
1994	AC	1200450	Senador Guiomard	1051	NA	604	NA	5796	NA
1994	AC	1200500	Sena Madureira	1511	NA	895	NA	7819	NA
1994	AC	1200609	Tarauacá	1139	NA	813	NA	6012	NA
1994	AC	1200708	Xapuri	734	NA	442	NA	4451	NA
1994	AC	1200807	Porto Acre	415	NA	223	NA	2532	NA
1994	AL	2700102	Água Branca	942	NA	1182	NA	5047	NA
1994	AL	2700201	Anadia	1082	NA	1450	NA	5309	NA
1994	AL	2700300	Arapiraca	5530	NA	6771	NA	44228	NA
1994	AL	2700409	Atalaia	2578	NA	2490	NA	9760	NA
1994	AL	2700508	Barra de Santo Antônio	661	NA	594	NA	2161	NA
1994	AL	2700607	Barra de São Miguel	251	NA	431	NA	1652	NA
1994	AL	2700706	Batalha	933	NA	854	NA	4037	NA
1994	AL	2700805	Belém	507	NA	456	NA	1940	NA
1994	AL	2700904	Belo Monte	470	NA	380	NA	1846	NA
1994	AL	2701001	Boca da Mata	1458	NA	1211	NA	6330	NA
1994	AL	2701100	Branquinha	415	NA	500	NA	1743	NA
1994	AL	2701209	Cacimbinhas	425	NA	592	NA	2700	NA
1994	AL	2701308	Cajueiro	1171	NA	1375	NA	4084	NA
1994	AL	2701357	Campestre	NA	NA	NA	NA	NA	NA
1994	AL	2701407	Campo Alegre	2225	NA	1741	NA	6175	NA
1994	AL	2701506	Campo Grande	537	NA	544	NA	2863	NA
1994	AL	2701605	Canapi	898	NA	1132	NA	4688	NA
1994	AL	2701704	Capela	1378	NA	1096	NA	4742	NA
1994	AL	2701803	Carneiros	456	NA	457	NA	2289	NA
